type,name,pruned_on,sparsity,module,activation_diff
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.1.post_attention_layernorm,11.1965
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.1.mlp.gate_proj,18.2069
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.1.mlp.up_proj,17.0321
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.1.mlp.down_proj,1.1031
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.2.input_layernorm,28.2560
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.2.self_attn.q_proj,48.5806
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.2.self_attn.k_proj,30.2033
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.2.self_attn.v_proj,5.4451
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.2.self_attn.o_proj,0.2902
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.2.post_attention_layernorm,14.4561
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.2.mlp.gate_proj,24.3379
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.2.mlp.up_proj,20.7819
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.2.mlp.down_proj,1.5806
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.3.input_layernorm,27.1200
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.3.self_attn.q_proj,36.1171
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.3.self_attn.k_proj,29.7213
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.3.self_attn.v_proj,7.7021
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.3.self_attn.o_proj,0.6627
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.3.post_attention_layernorm,16.4768
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.3.mlp.gate_proj,28.8303
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.3.mlp.up_proj,23.7738
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.3.mlp.down_proj,2.1127
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.4.input_layernorm,25.5306
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.4.self_attn.q_proj,37.1833
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.4.self_attn.k_proj,34.1582
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.4.self_attn.v_proj,7.9706
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.4.self_attn.o_proj,0.8884
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.4.post_attention_layernorm,17.4797
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.4.mlp.gate_proj,33.8135
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.4.mlp.up_proj,24.4869
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.4.mlp.down_proj,2.7452
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.5.input_layernorm,29.9554
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.5.self_attn.q_proj,43.3646
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.5.self_attn.k_proj,31.1272
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.5.self_attn.v_proj,7.0348
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.5.self_attn.o_proj,0.8393
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.5.post_attention_layernorm,18.3350
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.5.mlp.gate_proj,33.9259
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.5.mlp.up_proj,25.1073
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.5.mlp.down_proj,2.9757
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.6.input_layernorm,27.6965
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.6.self_attn.q_proj,38.6619
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.6.self_attn.k_proj,32.8084
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.6.self_attn.v_proj,6.7289
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.6.self_attn.o_proj,1.1571
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.6.post_attention_layernorm,18.6541
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.6.mlp.gate_proj,34.2232
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.6.mlp.up_proj,25.0138
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.6.mlp.down_proj,3.3945
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.7.input_layernorm,27.0959
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.7.self_attn.q_proj,36.4243
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.7.self_attn.k_proj,33.5078
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.7.self_attn.v_proj,6.8776
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.7.self_attn.o_proj,1.5905
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.7.post_attention_layernorm,18.0743
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.7.mlp.gate_proj,33.6559
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.7.mlp.up_proj,24.7985
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.7.mlp.down_proj,3.4583
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.8.input_layernorm,28.2709
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.8.self_attn.q_proj,35.6932
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.8.self_attn.k_proj,31.7348
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.8.self_attn.v_proj,7.2132
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.8.self_attn.o_proj,1.2423
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.8.post_attention_layernorm,18.2338
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.8.mlp.gate_proj,32.9141
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.8.mlp.up_proj,24.8085
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.8.mlp.down_proj,3.4095
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.9.input_layernorm,25.7773
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.9.self_attn.q_proj,33.4802
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.9.self_attn.k_proj,27.3390
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.9.self_attn.v_proj,8.6445
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.9.self_attn.o_proj,0.9251
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.9.post_attention_layernorm,17.4931
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.9.mlp.gate_proj,31.5105
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.9.mlp.up_proj,24.1605
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.9.mlp.down_proj,3.3859
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.10.input_layernorm,28.1978
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.10.self_attn.q_proj,41.1337
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.10.self_attn.k_proj,36.2405
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.10.self_attn.v_proj,7.5869
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.10.self_attn.o_proj,1.1658
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.10.post_attention_layernorm,17.3293
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.10.mlp.gate_proj,30.4100
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.10.mlp.up_proj,23.4964
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.10.mlp.down_proj,3.3369
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.11.input_layernorm,26.8469
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.11.self_attn.q_proj,34.7123
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.11.self_attn.k_proj,32.7027
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.11.self_attn.v_proj,7.7670
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.11.self_attn.o_proj,1.1700
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.11.post_attention_layernorm,17.0105
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.11.mlp.gate_proj,29.2058
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.11.mlp.up_proj,23.3174
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.11.mlp.down_proj,3.3482
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.12.input_layernorm,24.1112
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.12.self_attn.q_proj,29.7580
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.12.self_attn.k_proj,26.9661
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.12.self_attn.v_proj,7.2016
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.12.self_attn.o_proj,1.2837
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.12.post_attention_layernorm,16.8507
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.12.mlp.gate_proj,30.1686
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.12.mlp.up_proj,23.3865
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.12.mlp.down_proj,3.6014
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.13.input_layernorm,27.1663
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.13.self_attn.q_proj,28.1151
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.13.self_attn.k_proj,32.3103
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.13.self_attn.v_proj,7.1108
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.13.self_attn.o_proj,0.9352
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.13.post_attention_layernorm,17.4052
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.13.mlp.gate_proj,32.3046
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.13.mlp.up_proj,24.0952
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.13.mlp.down_proj,3.5315
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.14.input_layernorm,28.2351
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.14.self_attn.q_proj,35.1037
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.14.self_attn.k_proj,37.9418
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.14.self_attn.v_proj,8.6332
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.14.self_attn.o_proj,1.8890
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.14.post_attention_layernorm,19.1648
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.14.mlp.gate_proj,36.8287
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.14.mlp.up_proj,26.5156
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.14.mlp.down_proj,5.1472
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.15.input_layernorm,29.1160
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.15.self_attn.q_proj,36.6589
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.15.self_attn.k_proj,26.3435
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.15.self_attn.v_proj,9.5864
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.15.self_attn.o_proj,1.4061
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.15.post_attention_layernorm,20.8083
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.15.mlp.gate_proj,39.0678
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.15.mlp.up_proj,28.5346
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.15.mlp.down_proj,4.4785
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.16.input_layernorm,29.9390
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.16.self_attn.q_proj,36.8863
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.16.self_attn.k_proj,28.0329
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.16.self_attn.v_proj,10.8608
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.16.self_attn.o_proj,1.4782
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.16.post_attention_layernorm,21.6350
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.16.mlp.gate_proj,42.4740
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.16.mlp.up_proj,29.0125
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.16.mlp.down_proj,5.5029
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.17.input_layernorm,30.6297
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.17.self_attn.q_proj,32.9727
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.17.self_attn.k_proj,30.5690
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.17.self_attn.v_proj,8.9313
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.17.self_attn.o_proj,1.7124
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.17.post_attention_layernorm,23.0103
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.17.mlp.gate_proj,44.9890
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.17.mlp.up_proj,31.2716
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.17.mlp.down_proj,5.6505
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.18.input_layernorm,32.7438
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.18.self_attn.q_proj,33.7631
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.18.self_attn.k_proj,35.5357
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.18.self_attn.v_proj,13.3866
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.18.self_attn.o_proj,1.4110
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.18.post_attention_layernorm,23.6766
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.18.mlp.gate_proj,44.5939
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.18.mlp.up_proj,32.4195
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.18.mlp.down_proj,6.2053
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.19.input_layernorm,33.1336
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.19.self_attn.q_proj,35.3457
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.19.self_attn.k_proj,32.2878
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.19.self_attn.v_proj,14.6067
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.19.self_attn.o_proj,1.5870
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.19.post_attention_layernorm,24.4845
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.19.mlp.gate_proj,47.0893
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.19.mlp.up_proj,34.0640
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.19.mlp.down_proj,5.7391
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.20.input_layernorm,34.4645
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.20.self_attn.q_proj,35.7176
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.20.self_attn.k_proj,38.5325
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.20.self_attn.v_proj,14.6694
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.20.self_attn.o_proj,2.2368
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.20.post_attention_layernorm,25.4415
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.20.mlp.gate_proj,49.4716
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.20.mlp.up_proj,35.7129
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.20.mlp.down_proj,6.2116
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.21.input_layernorm,33.9971
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.21.self_attn.q_proj,35.0559
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.21.self_attn.k_proj,32.1894
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.21.self_attn.v_proj,14.8292
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.21.self_attn.o_proj,4.7057
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.21.post_attention_layernorm,27.4656
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.21.mlp.gate_proj,53.4995
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.21.mlp.up_proj,39.6182
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.21.mlp.down_proj,6.2122
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.22.input_layernorm,35.6678
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.22.self_attn.q_proj,34.3129
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.22.self_attn.k_proj,35.8223
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.22.self_attn.v_proj,17.7476
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.22.self_attn.o_proj,0.9020
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.22.post_attention_layernorm,27.6994
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.22.mlp.gate_proj,52.4982
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.22.mlp.up_proj,40.1095
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.22.mlp.down_proj,6.0965
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.23.input_layernorm,35.0972
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.23.self_attn.q_proj,34.7018
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.23.self_attn.k_proj,34.3418
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.23.self_attn.v_proj,18.4070
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.23.self_attn.o_proj,1.0014
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.23.post_attention_layernorm,28.2088
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.23.mlp.gate_proj,52.2656
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.23.mlp.up_proj,39.8840
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.23.mlp.down_proj,6.2874
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.24.input_layernorm,35.7256
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.24.self_attn.q_proj,36.3226
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.24.self_attn.k_proj,34.8905
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.24.self_attn.v_proj,20.8134
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.24.self_attn.o_proj,1.3599
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.24.post_attention_layernorm,28.9129
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.24.mlp.gate_proj,53.5477
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.24.mlp.up_proj,41.4739
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.24.mlp.down_proj,6.2254
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.25.input_layernorm,35.2993
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.25.self_attn.q_proj,37.0609
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.25.self_attn.k_proj,31.2048
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.25.self_attn.v_proj,21.5428
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.25.self_attn.o_proj,1.8538
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.25.post_attention_layernorm,29.3868
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.25.mlp.gate_proj,54.8387
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.25.mlp.up_proj,42.5441
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.25.mlp.down_proj,6.2398
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.26.input_layernorm,33.4429
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.26.self_attn.q_proj,36.2148
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.26.self_attn.k_proj,37.8129
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.26.self_attn.v_proj,17.2982
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.26.self_attn.o_proj,5.6234
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.26.post_attention_layernorm,30.8514
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.26.mlp.gate_proj,60.4646
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.26.mlp.up_proj,45.1191
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.26.mlp.down_proj,7.7937
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.27.input_layernorm,36.4094
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.27.self_attn.q_proj,38.2055
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.27.self_attn.k_proj,43.2104
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.27.self_attn.v_proj,26.7105
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.27.self_attn.o_proj,3.1101
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.27.post_attention_layernorm,31.5318
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.27.mlp.gate_proj,62.3342
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.27.mlp.up_proj,46.6511
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.27.mlp.down_proj,8.9856
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.28.input_layernorm,33.8662
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.28.self_attn.q_proj,36.0500
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.28.self_attn.k_proj,33.2606
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.28.self_attn.v_proj,17.7850
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.28.self_attn.o_proj,2.0675
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.28.post_attention_layernorm,32.5115
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.28.mlp.gate_proj,67.3261
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.28.mlp.up_proj,49.1630
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.28.mlp.down_proj,9.7891
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.29.input_layernorm,34.6591
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.29.self_attn.q_proj,41.8218
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.29.self_attn.k_proj,32.5084
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.29.self_attn.v_proj,21.1828
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.29.self_attn.o_proj,6.1290
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.29.post_attention_layernorm,32.5237
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.29.mlp.gate_proj,68.1984
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.29.mlp.up_proj,50.9736
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.29.mlp.down_proj,12.7099
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.30.input_layernorm,33.2454
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.30.self_attn.q_proj,36.7907
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.30.self_attn.k_proj,34.3363
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.30.self_attn.v_proj,29.0283
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.30.self_attn.o_proj,7.8981
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.30.post_attention_layernorm,32.5637
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.30.mlp.gate_proj,75.3674
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.30.mlp.up_proj,53.4847
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.30.mlp.down_proj,22.2852
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.31.input_layernorm,29.4453
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.31.self_attn.q_proj,35.8813
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.31.self_attn.k_proj,30.1501
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.31.self_attn.v_proj,20.1628
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.31.self_attn.o_proj,9.4543
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.31.post_attention_layernorm,27.8989
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.31.mlp.gate_proj,72.2516
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.31.mlp.up_proj,54.3437
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.layers.31.mlp.down_proj,71.4641
pruned,Llama-3.1-8b-Instruct,PST,25pct,model.norm,128.2715
pruned,Llama-3.1-8b-Instruct,PST,25pct,lm_head,668.1277
pruned,Llama-3.1-8b-Instruct,PST,50pct,model.embed_tokens,0.9573
pruned,Llama-3.1-8b-Instruct,PST,50pct,model.layers.0.input_layernorm,11.5874
pruned,Llama-3.1-8b-Instruct,PST,50pct,model.layers.0.self_attn.q_proj,27.6433
pruned,Llama-3.1-8b-Instruct,PST,50pct,model.layers.0.self_attn.k_proj,24.2453
pruned,Llama-3.1-8b-Instruct,PST,50pct,model.layers.0.self_attn.v_proj,1.7162
pruned,Llama-3.1-8b-Instruct,PST,50pct,model.layers.0.self_attn.o_proj,0.3225
pruned,Llama-3.1-8b-Instruct,PST,50pct,model.layers.0.post_attention_layernorm,10.1729
pruned,Llama-3.1-8b-Instruct,PST,50pct,model.layers.0.mlp.gate_proj,18.4987
pruned,Llama-3.1-8b-Instruct,PST,50pct,model.layers.0.mlp.up_proj,14.3075
pruned,Llama-3.1-8b-Instruct,PST,50pct,model.layers.0.mlp.down_proj,1.0116
pruned,Llama-3.1-8b-Instruct,PST,50pct,model.layers.1.input_layernorm,8.0810
pruned,Llama-3.1-8b-Instruct,PST,50pct,model.layers.1.self_attn.q_proj,15.8760
pruned,Llama-3.1-8b-Instruct,PST,50pct,model.layers.1.self_attn.k_proj,15.5030
