type,name,pruned_on,sparsity,module,mean,std,min,max
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.26.self_attn.o_proj,-0.0003,0.0484,-1.9512,0.2749
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.26.post_attention_layernorm,-0.0042,0.3422,-9.7188,8.7578
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.26.mlp.gate_proj,-0.2142,0.3950,-5.9297,4.2734
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.26.mlp.up_proj,-0.0009,0.2751,-3.0059,3.5195
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.26.mlp.down_proj,-0.0010,0.0777,-1.8994,0.4138
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.27.input_layernorm,-0.0045,0.4411,-5.4141,6.4023
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.27.self_attn.q_proj,-0.0107,0.9819,-14.3594,13.7188
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.27.self_attn.k_proj,-0.0577,1.5414,-12.8828,10.0000
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.27.self_attn.v_proj,0.0053,0.5085,-3.6719,2.9473
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.27.self_attn.o_proj,-0.0012,0.0785,-3.6484,0.3984
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.27.post_attention_layernorm,-0.0055,0.3506,-10.0625,10.7422
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.27.mlp.gate_proj,-0.2160,0.4177,-5.2109,4.3438
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.27.mlp.up_proj,-0.0020,0.2930,-3.4082,3.2520
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.27.mlp.down_proj,-0.0006,0.0919,-1.9131,0.6553
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.28.input_layernorm,-0.0047,0.4261,-5.4297,6.3984
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.28.self_attn.q_proj,0.0122,0.9599,-10.0625,11.1562
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.28.self_attn.k_proj,0.0016,1.4728,-11.9062,11.8203
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.28.self_attn.v_proj,0.0032,0.3636,-2.3574,2.3633
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.28.self_attn.o_proj,0.0001,0.0451,-2.5117,0.5039
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.28.post_attention_layernorm,-0.0056,0.3664,-10.0625,9.5938
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.28.mlp.gate_proj,-0.2282,0.4865,-6.6914,6.9727
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.28.mlp.up_proj,-0.0003,0.3503,-4.1211,3.6055
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.28.mlp.down_proj,-0.0003,0.1186,-1.0723,0.5581
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.29.input_layernorm,-0.0050,0.4273,-6.8594,5.2969
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.29.self_attn.q_proj,0.0251,0.9573,-8.1172,7.7539
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.29.self_attn.k_proj,0.0268,1.6366,-11.4141,25.8438
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.29.self_attn.v_proj,0.0073,0.4627,-3.1758,4.1836
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.29.self_attn.o_proj,-0.0016,0.0909,-3.7246,0.6885
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.29.post_attention_layernorm,-0.0065,0.3860,-11.0312,12.6328
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.29.mlp.gate_proj,-0.2060,0.5658,-8.2656,16.3750
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.29.mlp.up_proj,-0.0022,0.4189,-5.1836,9.7422
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.29.mlp.down_proj,-0.0002,0.1609,-2.5820,1.8047
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.30.input_layernorm,-0.0041,0.4271,-6.2656,7.3398
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.30.self_attn.q_proj,-0.0203,1.0002,-10.9062,8.6094
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.30.self_attn.k_proj,-0.0271,1.4327,-12.4609,9.9297
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.30.self_attn.v_proj,0.0011,0.5655,-4.2148,3.1367
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.30.self_attn.o_proj,0.0007,0.1309,-2.8926,1.0537
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.30.post_attention_layernorm,-0.0050,0.4108,-12.3594,14.1719
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.30.mlp.gate_proj,-0.1947,0.7339,-8.4297,23.0000
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.30.mlp.up_proj,0.0046,0.5790,-10.2969,10.5156
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.30.mlp.down_proj,0.0022,0.3656,-4.5781,8.0547
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.31.input_layernorm,-0.0019,0.3920,-3.9434,5.9258
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.31.self_attn.q_proj,-0.0257,1.3342,-12.9219,11.5234
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.31.self_attn.k_proj,-0.0184,1.7921,-15.8359,12.5703
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.31.self_attn.v_proj,-0.0125,0.4737,-2.7090,3.2227
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.31.self_attn.o_proj,-0.0005,0.1639,-5.3086,3.0039
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.31.post_attention_layernorm,-0.0040,0.3751,-12.5547,14.1719
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.31.mlp.gate_proj,0.1610,1.1557,-16.4688,24.0938
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.31.mlp.up_proj,0.0049,0.9098,-16.8281,27.9531
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.layers.31.mlp.down_proj,0.0498,3.1451,-340.7500,310.2500
pruned,Llama-3.1-8b-Instruct,FPR,25pct,model.norm,0.0401,1.9823,-28.4688,42.0938
pruned,Llama-3.1-8b-Instruct,FPR,25pct,lm_head,-2.9020,2.4789,-14.6719,14.2500
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.embed_tokens,0.0000,0.0105,-0.0469,0.0488
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.0.input_layernorm,0.0020,0.1375,-2.4219,2.3594
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.0.self_attn.q_proj,-0.0298,1.2714,-9.8906,7.6250
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.0.self_attn.k_proj,0.0163,1.5208,-10.3359,9.3516
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.0.self_attn.v_proj,0.0002,0.0428,-0.4016,0.4329
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.0.self_attn.o_proj,0.0001,0.0103,-0.3154,0.1591
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.0.post_attention_layernorm,0.0013,0.1260,-0.7910,1.2773
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.0.mlp.gate_proj,-0.0324,0.1360,-4.0508,1.1787
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.0.mlp.up_proj,0.0007,0.1052,-1.3457,0.9653
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.0.mlp.down_proj,-0.0001,0.0243,-1.1523,0.7026
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.1.input_layernorm,-0.0027,0.2037,-4.4336,3.4121
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.1.self_attn.q_proj,0.0120,1.2004,-7.5781,7.5156
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.1.self_attn.k_proj,0.0507,1.9166,-6.8867,10.3281
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.1.self_attn.v_proj,-0.0002,0.0551,-0.4065,2.2070
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.1.self_attn.o_proj,-0.0002,0.0260,-0.5767,0.9209
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.1.post_attention_layernorm,-0.0014,0.1474,-2.5723,2.4688
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.1.mlp.gate_proj,-0.0447,0.1605,-10.0547,14.9297
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.1.mlp.up_proj,-0.0005,0.1357,-22.3438,1.4102
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.1.mlp.down_proj,-0.0060,1.8461,-207.7500,227.3750
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.2.input_layernorm,-0.0012,0.3787,-4.9375,6.7070
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.2.self_attn.q_proj,-0.0359,1.1818,-7.5859,7.8984
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.2.self_attn.k_proj,-0.0045,1.8293,-12.3594,12.2188
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.2.self_attn.v_proj,0.0030,0.1395,-1.0527,1.3066
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.2.self_attn.o_proj,-0.0000,0.0065,-0.0841,0.1490
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.2.post_attention_layernorm,-0.0023,0.1795,-5.7070,5.2109
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.2.mlp.gate_proj,-0.0297,0.1532,-2.2266,2.1953
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.2.mlp.up_proj,-0.0010,0.1309,-1.2275,1.2637
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.2.mlp.down_proj,-0.0002,0.0165,-0.1140,0.2211
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.3.input_layernorm,-0.0057,0.3354,-3.9609,3.9375
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.3.self_attn.q_proj,-0.0289,1.0749,-8.1172,7.3203
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.3.self_attn.k_proj,-0.0225,1.6576,-13.1406,13.7812
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.3.self_attn.v_proj,-0.0039,0.1746,-1.1865,1.1123
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.3.self_attn.o_proj,-0.0001,0.0085,-0.0707,0.1047
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.3.post_attention_layernorm,-0.0044,0.2062,-6.7148,6.7695
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.3.mlp.gate_proj,-0.0749,0.1936,-2.6504,2.5762
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.3.mlp.up_proj,-0.0001,0.1499,-1.4893,1.4453
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.3.mlp.down_proj,-0.0001,0.0217,-0.1763,0.4446
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.4.input_layernorm,-0.0056,0.3318,-4.4297,5.0156
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.4.self_attn.q_proj,-0.0029,1.1387,-8.8906,7.9844
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.4.self_attn.k_proj,-0.0049,1.7487,-14.4922,10.9297
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.4.self_attn.v_proj,0.0043,0.1778,-1.1689,1.1094
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.4.self_attn.o_proj,0.0001,0.0211,-0.3269,0.1536
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.4.post_attention_layernorm,-0.0038,0.2344,-7.1680,8.4766
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.4.mlp.gate_proj,-0.1400,0.2456,-2.5879,1.6162
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.4.mlp.up_proj,-0.0015,0.1699,-1.6611,1.5703
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.4.mlp.down_proj,0.0001,0.0294,-0.1328,0.3459
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.5.input_layernorm,-0.0025,0.3935,-4.2812,6.1836
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.5.self_attn.q_proj,-0.0488,1.1205,-8.3047,9.5703
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.5.self_attn.k_proj,-0.0023,1.8418,-11.0469,13.8594
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.5.self_attn.v_proj,0.0006,0.1792,-1.0420,1.0186
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.5.self_attn.o_proj,0.0002,0.0237,-0.1418,0.3630
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.5.post_attention_layernorm,-0.0018,0.2508,-7.9297,8.9375
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.5.mlp.gate_proj,-0.1759,0.2629,-3.4590,1.8896
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.5.mlp.up_proj,-0.0008,0.1852,-1.7666,2.8574
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.5.mlp.down_proj,-0.0003,0.0344,-0.2097,0.5532
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.6.input_layernorm,-0.0038,0.3741,-4.4492,5.0234
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.6.self_attn.q_proj,-0.0139,1.0980,-9.7500,8.2109
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.6.self_attn.k_proj,0.0022,1.9030,-14.2891,14.0625
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.6.self_attn.v_proj,-0.0013,0.1732,-1.0049,1.2158
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.6.self_attn.o_proj,0.0009,0.0240,-0.2354,0.4409
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.6.post_attention_layernorm,0.0002,0.2604,-8.9766,9.9609
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.6.mlp.gate_proj,-0.2018,0.2796,-4.3242,2.2246
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.6.mlp.up_proj,0.0002,0.1920,-1.8838,3.0391
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.6.mlp.down_proj,-0.0009,0.0379,-0.5952,0.5859
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.7.input_layernorm,-0.0041,0.3813,-5.3008,5.5391
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.7.self_attn.q_proj,0.0246,1.0854,-7.4883,8.1484
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.7.self_attn.k_proj,-0.0285,1.9249,-15.2031,10.7656
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.7.self_attn.v_proj,-0.0015,0.1924,-1.5254,1.3164
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.7.self_attn.o_proj,0.0001,0.0304,-0.2373,0.6675
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.7.post_attention_layernorm,-0.0031,0.2616,-8.8359,9.5469
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.7.mlp.gate_proj,-0.1686,0.2725,-2.5430,2.2715
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.7.mlp.up_proj,-0.0000,0.1994,-2.0840,2.9238
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.7.mlp.down_proj,0.0000,0.0402,-0.3721,0.8301
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.8.input_layernorm,-0.0037,0.4167,-6.2031,6.1875
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.8.self_attn.q_proj,-0.0101,0.9451,-8.8594,7.0703
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.8.self_attn.k_proj,-0.0047,1.7711,-13.7656,12.3594
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.8.self_attn.v_proj,-0.0011,0.2104,-1.2451,1.3066
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.8.self_attn.o_proj,0.0002,0.0255,-0.5024,0.3606
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.8.post_attention_layernorm,-0.0022,0.2676,-9.6016,9.7344
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.8.mlp.gate_proj,-0.1642,0.2798,-2.8047,1.9355
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.8.mlp.up_proj,0.0003,0.2005,-1.5791,1.9531
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.8.mlp.down_proj,0.0005,0.0420,-0.1799,0.9526
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.9.input_layernorm,-0.0007,0.4018,-5.6250,6.9766
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.9.self_attn.q_proj,0.0284,0.8750,-5.9805,6.0859
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.9.self_attn.k_proj,-0.0051,1.5717,-14.6016,7.7539
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.9.self_attn.v_proj,-0.0010,0.2418,-1.8828,1.6084
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.9.self_attn.o_proj,0.0005,0.0303,-0.8096,0.4597
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.9.post_attention_layernorm,0.0011,0.2681,-9.6016,9.8047
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.9.mlp.gate_proj,-0.1792,0.2922,-3.1348,1.7148
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.9.mlp.up_proj,0.0007,0.2086,-3.4609,2.0039
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.9.mlp.down_proj,-0.0000,0.0442,-0.1801,1.2754
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.10.input_layernorm,0.0009,0.4327,-5.9375,7.4023
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.10.self_attn.q_proj,-0.0176,0.9324,-7.0078,7.3711
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.10.self_attn.k_proj,-0.0496,1.6699,-13.0312,8.7812
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.10.self_attn.v_proj,0.0062,0.2290,-1.5605,1.6445
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.10.self_attn.o_proj,-0.0005,0.0271,-0.7646,0.1234
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.10.post_attention_layernorm,-0.0004,0.2649,-8.4141,8.4766
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.10.mlp.gate_proj,-0.1930,0.2853,-2.7578,2.9688
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.10.mlp.up_proj,0.0004,0.2098,-2.6113,3.2520
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.10.mlp.down_proj,-0.0001,0.0475,-1.5566,1.6533
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.11.input_layernorm,-0.0010,0.4323,-6.7734,7.9961
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.11.self_attn.q_proj,-0.0444,0.9286,-8.4141,6.9688
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.11.self_attn.k_proj,0.0173,1.6407,-13.3125,12.4922
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.11.self_attn.v_proj,0.0055,0.2121,-1.3340,1.6953
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.11.self_attn.o_proj,0.0003,0.0263,-0.2023,0.5845
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.11.post_attention_layernorm,0.0001,0.2717,-8.8906,9.1953
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.11.mlp.gate_proj,-0.1854,0.2906,-2.6328,2.1777
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.11.mlp.up_proj,0.0008,0.2133,-4.2109,3.4004
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.11.mlp.down_proj,0.0005,0.0460,-0.8218,0.4480
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.12.input_layernorm,0.0024,0.3956,-5.7539,6.0898
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.12.self_attn.q_proj,0.0515,1.0251,-8.3672,9.2422
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.12.self_attn.k_proj,-0.0130,1.7740,-14.2031,12.0000
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.12.self_attn.v_proj,-0.0063,0.2159,-1.2617,1.3809
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.12.self_attn.o_proj,0.0001,0.0311,-0.4021,0.6797
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.12.post_attention_layernorm,0.0016,0.2763,-9.8750,9.7266
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.12.mlp.gate_proj,-0.1983,0.3177,-3.3965,2.4473
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.12.mlp.up_proj,0.0012,0.2295,-3.4375,2.4316
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.12.mlp.down_proj,-0.0004,0.0493,-0.6211,0.8647
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.13.input_layernorm,0.0001,0.4583,-8.9141,7.5312
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.13.self_attn.q_proj,0.0060,0.8898,-9.6172,7.2422
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.13.self_attn.k_proj,-0.0202,1.6081,-11.6094,11.6797
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.13.self_attn.v_proj,-0.0001,0.2294,-1.6289,1.1377
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.13.self_attn.o_proj,0.0001,0.0304,-0.3274,1.1680
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.13.post_attention_layernorm,0.0004,0.2809,-9.4531,8.5469
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.13.mlp.gate_proj,-0.2064,0.3200,-5.1836,3.0977
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.13.mlp.up_proj,-0.0012,0.2237,-3.6660,4.4766
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.13.mlp.down_proj,-0.0008,0.0530,-0.2539,0.8584
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.14.input_layernorm,-0.0028,0.4687,-8.7031,7.3984
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.14.self_attn.q_proj,0.0477,0.9629,-7.4180,9.1250
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.14.self_attn.k_proj,0.0205,1.8078,-12.3438,14.1641
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.14.self_attn.v_proj,-0.0036,0.2404,-1.2715,1.4170
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.14.self_attn.o_proj,0.0005,0.0294,-0.2008,0.2449
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.14.post_attention_layernorm,-0.0001,0.2952,-9.7344,8.6250
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.14.mlp.gate_proj,-0.2296,0.3602,-5.4766,3.7344
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.14.mlp.up_proj,0.0007,0.2286,-1.9834,2.2070
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.14.mlp.down_proj,0.0006,0.0553,-0.2771,0.5220
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.15.input_layernorm,0.0017,0.4404,-6.2266,6.7422
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.15.self_attn.q_proj,-0.0066,1.0310,-9.0391,8.2422
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.15.self_attn.k_proj,-0.0013,1.6669,-11.2266,11.6562
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.15.self_attn.v_proj,0.0007,0.2469,-1.2588,1.2764
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.15.self_attn.o_proj,-0.0001,0.0322,-0.5010,0.4910
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.15.post_attention_layernorm,0.0011,0.3013,-9.2422,7.3008
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.15.mlp.gate_proj,-0.2852,0.3722,-5.8281,5.8164
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.15.mlp.up_proj,-0.0009,0.2291,-2.3711,1.8760
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.15.mlp.down_proj,-0.0012,0.0612,-0.4143,2.5996
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.16.input_layernorm,-0.0028,0.4533,-6.8281,7.2266
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.16.self_attn.q_proj,-0.0074,0.9866,-6.9609,9.1406
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.16.self_attn.k_proj,-0.0223,1.7192,-12.1641,15.5469
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.16.self_attn.v_proj,-0.0037,0.2540,-1.4785,1.3691
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.16.self_attn.o_proj,0.0000,0.0365,-2.0137,0.7236
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.16.post_attention_layernorm,-0.0009,0.3034,-8.9062,6.6211
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.16.mlp.gate_proj,-0.2555,0.3538,-5.2656,6.3398
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.16.mlp.up_proj,-0.0017,0.2263,-3.1504,2.5625
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.16.mlp.down_proj,-0.0005,0.0651,-1.0361,2.2148
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.17.input_layernorm,-0.0039,0.4336,-5.8945,6.8203
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.17.self_attn.q_proj,0.0250,1.0110,-8.4844,8.8047
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.17.self_attn.k_proj,0.0275,1.5761,-10.0078,11.1094
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.17.self_attn.v_proj,0.0011,0.2396,-1.3193,1.6816
pruned,Llama-3.1-8b-Instruct,FPR,50pct,model.layers.17.self_attn.o_proj,-0.0008,0.0411,-1.2783,0.4436
